Hash do merge,Data do merge,Tempo de isolamento 1 [ancestral](dias),Tempo de isolamento 2 [ancestral](dias),Tempo de isolamento 1 [pai](dias),Tempo de isolamento 2 [pai](dias),Tempo de isolamento [merge],Desenvolvedores 1,Desenvolvedores 2,Intersecção de Desenvolvedores,Commits 1,Commits 2,Arquivos alterados 1,Arquivos alterados 2,Intersecção de Arquivos,Conflito,Arquivos,Chunks
85f1c770df1a6558105c28dd79e5e315577d34f3,2010-12-03 13:04:34 +0000,0.0000000,0.0000000,1.8001505,1.3564699,1.8019560,1,1,0,1,1,2,1,0,NAO,0,0
a3106a99a61b59742de6f38d178ae1e7daa9ca57,2010-11-30 11:54:01 -0500,0.0000000,0.0000000,18.7196412,18.6974421,18.7281250,1,1,0,1,1,3,1,1,NAO,0,0
a08c3dbd6b578608770bb802e39bef5bcafda483,2010-11-01 08:42:19 -0400,2.6140741,0.0000000,13.4967940,13.0128935,13.4979282,3,1,1,3,1,3,2,1,NAO,0,0
974ae99e8785a28ee6540bd532b6a46fdece56cb,2010-11-01 08:30:53 -0400,2.6055093,0.0000000,13.4882292,13.0043056,13.4899884,1,1,0,1,1,1,2,0,NAO,0,0
c5959747713133a78651cb05f4d842b3591eb1e6,2010-11-01 08:28:21 -0400,0.0000000,0.0000000,3.1414005,14.0241204,16.6296296,1,1,0,1,1,1,1,0,NAO,0,0
8aeb2832eb35b97e2da11b39d65ea1b62c890b67,2010-10-15 17:16:26 -0400,0.0000000,0.0000000,8.2682407,3.4511111,8.2689352,1,1,0,1,1,2,1,1,NAO,0,0
7b25bbef4f997f32b330a5fb2c17005dc76e7839,2010-10-05 16:57:56 -0400,0.0088310,0.0000000,7.2934838,5.2775000,7.2936806,1,1,0,2,1,4,2,1,NAO,0,0
3ce6f9a93b50b7c287ddafb9aad546d1b7200c06,2010-09-28 09:55:02 -0400,4.3891667,0.0000000,24.5512847,6.4431713,25.0507407,3,1,0,5,1,5,1,0,NAO,0,0
2ec05e758bd0b2adfa8fc90574907e713de1aa93,2010-02-24 11:45:05 -0500,0.3726389,0.0551389,1.7748958,1.0959028,1.7795023,2,1,0,4,7,3,3,1,SIM,1,1
a2aab7c6996835d453972b22999b80dbfe125db5,2010-02-24 11:38:27 -0500,0.3485648,5.2894792,16.1604977,14.4096759,16.1845718,2,1,0,4,13,3,5,1,SIM,1,1
e863fbf285f75063a982332d55926e5cc85f1626,2009-12-09 12:07:24 -0500,0.7424537,0.8434028,1.4677662,1.4718056,1.5005787,1,1,0,3,6,3,2,1,NAO,0,0
b5f111e8d4b3bbe9ece4ebac39f91d10ea11b7db,2009-11-19 08:35:10 -0500,0.0000000,0.0195255,0.2383681,0.1623380,0.6830440,1,1,0,1,2,1,3,1,NAO,0,0
8c15ae153aae4eb4537121fae9fc3a3bef84ded7,2009-10-28 22:50:20 -0400,0.0100926,0.0042593,0.1108681,0.0078009,0.1142940,1,1,0,1,2,1,2,1,NAO,0,0
2b9a011e070b01cf1e6957333fcb425a638c0465,2009-10-28 22:45:24 -0400,0.0000000,0.0000000,0.1534954,0.0527199,0.1635880,1,1,0,1,1,1,1,2,NAO,0,0
9187fb30b34bedc4923430288eded2a23c02d07f,2009-10-28 17:15:01 -0700,0.0000000,0.0000000,0.0562616,0.0527199,0.0591551,1,1,0,1,1,1,1,0,NAO,0,0
