Hash do merge,Intersecção de Desenvolvedores,Arquivos em Conflito,Arquivos com Conflito causado pelo Mesmo
f3d486eb9c7f310bc6485ac7e48a7f4c253e2809,1,2,2,
c7b7eace22ddc9147382d0abec5fa1c8e156768a,1,0,0,
1a35e6e22ff9b1cb4277b805c3a534361ceebe29,0,0,0,
ed5ad3cee7e0f51de662c9e5a14eb237e2bb313d,1,1,1,
6ad39b73fa989094f0dbda7b3b74b37fcc094ea6,1,0,0,
08d121533efb01aea9b4b9854b4b6635ab786bae,0,0,0,
aedc0d1c16150dad5c4652f1d7e591de41da6a3c,0,0,0,
0ee0fcd808a24d7ef2eb20a55059747610e7ceca,1,0,0,
f1a302a139554e2d9d320a4f9efdb6d6e706fd47,1,1,0,package.json,Max Brunsfeld,Damien Guard;
7ca4145eb9997d63de4e8397ef4d85dce6fece60,1,1,0,build/package.json,Antonio Scandurra,Nathan Sobo;
98b792504fdd0930a57d4e524f8086ef3d65f862,0,0,0,
7e006cde870760ec233c0809f7edc1e5e71cc3a6,0,0,0,
920f62a76a35bc0ef53ca0a0fada6126b5b1818d,1,0,0,
397a672d696630b55970066fae07d30e933cc3cc,0,0,0,
cd3b2f5363d1d6c23a5e5fb97a81e187132ecdfd,0,0,0,
770678df29e7cd6171486e630fa907d546bd9cdb,0,0,0,
29c4d538b401b79ab80e063946f5f9f3140e3512,0,0,0,
52eb77a4e8ac08f68b89cb34e236631f2487ba87,1,0,0,
177c48dd11c01136d0b28b6ced1e5079cdc222f6,1,0,0,
41f17c7b4300ed4971a79bf65214eb638183ce4f,0,1,0,
4ad801b216d27911beee553441aa0b122a9b7108,1,0,0,
204cbc7caa9a3453b1d0ecf7736b5eb5ee4bc29f,0,0,0,
07081407c7058cc63893177a9b3a2a364a65bd8e,2,0,0,
ab2ede30daec0a945b1daa6400452913c6861e9c,0,1,0,
d27ee408f53ac88d884033058c6357f099d71c44,0,0,0,
d922d182f318750ba4586e4eb94f340564c30ca4,1,0,0,
a30250b8303c499e65dcc15d69ae3d36039962b0,0,0,0,
66b2bb4441e4a0c44a21901f4a70e4424a24d187,0,0,0,
1aa0678d44fce709be3c0b50378e1a0a1233875f,0,0,0,
90d36b4de2fe4994792d940433d27bd33e5ef6ed,0,0,0,
04ff1b5b57b8805fb1c102fa76bff04b02cab6a6,0,0,0,
f6176c6ddafd9c362a1556c93e24896d712242f9,0,0,0,
438aac6244c013a9430eb01917158fb8ac58481f,0,0,0,
fcfbbbcddf58bb5a128255928bd83258ae23d1a5,0,0,0,
df22e0bc5b362647344e404d4427e461e3858825,0,0,0,
e32049fb5b3477d5d9785f9ef819d7546a6facd8,0,0,0,
35ceb66a5b0247c0d8b4739003f7cac472064f23,1,0,0,
511587c3d0a1bd1fc241219874e4ec63844cd6a6,1,0,0,
a5fdf3e18a512349e7efb91b3c297b1a2b91bf63,0,0,0,
75404db2d3ebdab23c3e5172d4f2697378c77727,0,0,0,
e5a3c9ebe0391c22d71194d5a3c164fa87c6fd12,0,0,0,
4c6899a1e1a63a5424d62812d9613732f887df83,0,0,0,
5391907c4935963b55dbf362c955303181b2aa83,0,0,0,
89f6604f91d6ede3fd09167fb24a43b195fdc412,2,0,0,
46db3029f239011981c722ecc400aaec41ce4994,0,0,0,
d495e8e9d59a4be73c5cd371f280b3407f050c5f,0,0,0,
7f4e706dabbd359f57c09b3b5972dbd1f7ac13cf,0,0,0,
72dbbd8d22d90b808a00f2095dff3b429b6cc351,0,0,0,
b9cccfd628f1e64529d67ce9c10b080d3494c436,0,0,0,
c601adfdb7b4088c814cc24b3ef08d6ffec6efd6,0,0,0,
f6e87b1123186362e7be526910b229caac825d59,0,0,0,
83884113ac720efc544f77309922dedbc58408c0,0,0,0,
6f72b90bb1546a884326b94dd0830aa199f03e59,0,0,0,
2b92021c74b710a6969484ecf1bd278d2911208e,0,0,0,
84e6ff499631f3841d3a856bb767f33578f47ad4,0,0,0,
d5de6e257f8570ce275e390c838459f450cdcd12,0,1,0,
c6d431bdf1f26a9aceba48bacb638c4afd5e9e18,0,1,0,
11f0dc69aaf8f9814f6ab586f0ddb0ae06df6531,0,0,0,
9466438611d77e9ab642a6fcc96a797be4407551,1,0,0,
5eb0a03cd66c189626f3e38c261fd3ee25723620,1,0,0,
1c843e70a21aa1e496c0d7cf7d6542148019445a,0,0,0,
5e0e65b2e033b4cad60e5aa69ccad9b2346b97fb,0,0,0,
3ce7d0a9749637c7f8362c950a6fc332511d8a74,2,0,0,
5e3f343e411c4b0b7540be9152ec7e8b76db9b07,1,0,0,
e57b35f8de803d1d58fbe45c79f79247aa04061b,2,0,0,
152c28a0e9b92d68e7bea19eb24ffbbf55a1d65d,0,0,0,
8710096cfe28e2514c7dbbecb53021162b1063bb,0,0,0,
2cfc4ee4e6f5f6b9bbc795411839a81c9679db5c,0,0,0,
b9cfcf04cca06d9a93235790c5b156e2927eabb4,0,0,0,
f31a94b30c1408f5c4c0a33aa0c651f7dd40c6b8,0,0,0,
23ff6efc8ed72c3b058be90df8d743a13d96c925,0,0,0,
d59302870764197e91fa99ade4bd81ab408d0d14,1,0,0,
720ad9c0b4b46e5e10b6d2381f150d23cf775433,1,0,0,
43e5359dbce72c4155aeec488a964ea9b7ae8c02,0,0,0,
10305867ed7fe8a14d0c3020c394692b46dbfec6,1,0,0,
3be77fa325c8a2437adfe5c26f2c9dfe7618a91d,0,0,0,
c61695d4a70b29803c5eea2fad121bad9d1209c9,0,0,0,
ca61f87a8cdd69be200541ef02e6f4dac13bb9f5,0,0,0,
ce511c9bc2f532085d9ebc6e0a916a504165bcdc,1,0,0,
02f6db727664bdb05acacbe4bf142d18146406ad,0,0,0,
93c49587615af3ebfe36e3d2b2deb9a257d3cea6,1,0,0,
945c0c9acf2a38e813d026f2ed44a1e745d7a9fe,1,0,0,
21563ddb57026009c687ff8c90c3b16cd46152ca,1,0,0,
73525a1bcc309ff64c6f930401cedc052ddcf408,0,0,0,
896abe358c696db477605758a67d19bc63b8b1d8,1,0,0,
97529f9cee38e22de0cb17e9e026b410ab1f183d,0,0,0,
d65a8bbbdf5cd1112c60d7fe0e0cb504361294f6,0,0,0,
4da23fdc91ef7e2f5f66ad325232112e7a1060bf,0,0,0,
02d7bdeaaaac04e6b623a5e984cce7bf0193f3ce,1,0,0,
506a4b3dcc90aa827529ed36c5ade011124be4ed,0,1,0,
ca041384fecf8a17bae078d2813fc94a90498bb8,0,0,0,
ee3425d543b04ea619f15067db38135872a464d9,0,0,0,
d3825e87f31b60a88a359b64b914ef262aee963a,1,0,0,
3b46d7f50b1a92cfeb4e40dd96e794b38ed30bbe,0,1,0,
3781bd206215bb40542edea9f1f6a3f0fa9b4b76,0,0,0,
72721af3c63fd0d0bd0b0dd196ff28a3cab9ba11,1,0,0,
ab24ce37fe9373c5f8a5ed62ee9f4649359c545e,0,0,0,
b7c6850413105ea7c342a28222ab9da4347ff585,0,0,0,
02d9245c0555a5b8481133434d8aa6e56e2c1324,0,0,0,
7690331555c699ccd8722f3b8c199f2d1385e5c6,0,1,0,
005022567ba94f329c3c2334918f4bc06d489744,0,0,0,
5a9bd289128be3541eabba3e8cb971c6f7bf878e,1,0,0,
e237a379874f04e60270b72dc553a74b6121087e,1,0,0,
f6352cb47bb579e0848d1d3aa73a573cd3585d98,0,0,0,
fc04e356216c4b20d948615098085eb620259586,0,0,0,
d1583b46cf11282b624b65a9796c0174965bba9b,0,0,0,
5ba701f112d6e2ec77eb0a4c91b6ab0276cc15ab,2,0,0,
23023a7a3dec68a046f6bd3971012d2bda736a2b,1,0,0,
20e2486bfbd2e79bbcf3f26d97758a23f524cd3c,1,0,0,
c4d4e0f636312b1f89d33348460cd25c389e78f3,1,0,0,
ce4b2fa8103471d9241b9a836ddfeceae67fa2ad,0,3,0,
877601d5fb915748f70c6cad7be7e631c61e3378,0,0,0,
a51c997b7422296dbc1f8ef0e342869c299938d2,0,0,0,
b6e7ef60d5b45e5b28f0018898f33d30dbf6de3e,1,0,0,
ee88b4b2c17cc4a6b61541feb7d9ba441f9c21ec,1,0,0,
bb1b89da6035dcd934ba769668b1867e493bfa59,1,0,0,
f70b93d9c2faf2f26bbc7367d988c8f5d38e2b1d,2,0,0,
355d5b35446835f684576b8134c8af91d8ef2db6,0,0,0,
00ebe6bbbc2caf88a6dba46d21fb7f144d90b8b2,0,1,0,
32a53e392c7c0b6bc1f00eff716252871e0d4df8,2,0,0,
3b40fe5d8a22f3f0d96ef89d4def3c1bdc7db97d,0,0,0,
93a83306c9272d2df32edd9cf81f739b7b7e36ed,1,0,0,
6f75895391f2eec4dc528e5abef6d251677b7e00,0,0,0,
9175194f4790c46ef54c24d1450a3969cd963094,1,1,1,
60d2160e6d1f947c07f690b5bcd36e5ffb2e829c,0,0,0,
f00ac5ca0a4c64f4f1b05c394ec4ecfb70fa59ff,1,0,0,
754cbc2a6788a396d2f4156549f75faa1339dc79,1,1,0,spec/tokenized-buffer-spec.coffee,Nathan Sobo,Wliu;
42fef8c0145ecf27e2c08d7e3cb119ad79197a6f,1,0,0,
48d4285dde2df5e8666cb2544ce2ac02d0588e8d,0,0,0,
3bbeb9e680d6943c692a70a321639f365464ca33,0,0,0,
4e264d36b8d7dd3992b62d855ffb5878ab7e0d14,1,0,0,
d25347d78f6a41dd79d14659f7c618c08515bf62,0,0,0,
77dea794790c225faf8260286375e3883f8a51cc,1,0,0,
7fc9ef926f18aafbf9d7a08f43da89abb100b412,0,0,0,
c002d5d6ac09221d98e8ccb6cc836b7f8d6fe288,0,0,0,
fe54f30cf472532400578f4f9d083c4dc9fcb311,1,0,0,
7eba972f3983ced447113b03d4c754d0bda08262,1,0,0,
111f451197c23d7062c4b938a34635affcb8164b,0,0,0,
7876d55d688d84d75b0c65c70e99849d5a2564f9,0,1,0,
581dd45418f7c257b7eaf9279819c510700ccc92,1,0,0,
2bf6431dbe12a79534c6d3c2e5250104723eb3cc,0,0,0,
3ecfce88add620814695debcf20befb916041563,0,0,0,
db31d795e8fc3b084d95a42aa64edd976804e387,0,0,0,
91b0726c9edc8937a7d97069a6494ddb209f8f0d,0,0,0,
6b2bfd5656001540bfb51db1613b9d62abe0fea7,1,0,0,
b0a179d8979dc373ab0aee6dba3020bff32daf10,2,0,0,
be050714623b7b82845380fa913967d20559d4e0,1,0,0,
991e4e396afdda7e3069dd9b602a38aa940e5442,2,0,0,
94d6b6531da9cb9ae94efb49351476bb66523cdb,1,0,0,
00a69ead1d5575ee29a3485db749fa54cb381b2c,1,0,0,
04787400ddf47c2753222230d02d48527c4abf2e,0,0,0,
85ab86df10ceb6b644ae3c07b53452cc08d479fa,1,0,0,
2dea35e6fb3cb79f8814c457c9092be4d0745599,1,0,0,
5c8669a4e89711a1352d99e64332880e6ff09731,1,0,0,
fd960e9a37f7384076d72e9e2112538819a59958,1,0,0,
4d52479ce3549cd646527bea8f754b8b21887cb7,0,0,0,
2c05b9bf68f0251129f4f140aaad2f5760e674bf,0,0,0,
5464883c1ecc581ebe698bc2722b0fe51a7ccda5,0,0,0,
c735b3fe7432c9e5696e07704102edad21dc8831,1,0,0,
a058f3721f4ee888a643e2aff3af30a839056e4c,0,0,0,
51d71b4b55c01699288b60a4e5010d95bbfd866a,1,0,0,
3fb2749583c96c17ce655fac6fad629d5d7e87da,1,0,0,
36be4460603ea49fe7b1626c35545a6c1263b09d,0,0,0,
0a657fc0539493d2e4d440a99f4885f4d3d86e87,1,0,0,
a15da5fa01dda7ea7bd7384b80fe54fef5e60e56,0,0,0,
3b162717b4f0097bb40d6f2d23a1c8ed22999cd9,0,0,0,
1550a40024feecb1be1abc6d3ef04f05396be34e,1,0,0,
803305a5587c7f91151634a31e753b17b216655d,1,1,0,package.json,Wliu,Josh Abernathy;
614eb818c821bf6b7d70e916614a3df5220815d5,0,0,0,
ea01981a8560c389e2a80326c5502030a836c6ad,1,0,0,
e932e3db050a9b64b12e1b7f9cf268f181011cae,0,3,0,
f83fcac26ab1a6c9698a3e8ead3c4cfbae88fe84,0,0,0,
55172c66e9e508c713e844859fdf3e9e9af2d470,1,1,0,src/git-repository-async.js,joshaber,Josh Abernathy;
08513e2f6e95addaea602e20431a30d8c40d575c,1,0,0,
584cf419015757890edd8ac1acbdcd21527b6ef8,0,0,0,
414a424ae8312c554fdac715a844ad453cf741ff,0,0,0,
ae277c685f2c6bf1208189d70b5ea1b84ec192ee,1,0,0,
81d7912b232646366c5cf039f39a548f8e15e025,0,0,0,
3db54ebdefbc15a6f626f7d2e4995f82b2c7028c,0,0,0,
b2b837016636c1e7829a4425864167795d143554,0,0,0,
3661b9a13e34c17b9e9163ec6ab047304d8183c5,0,0,0,
5a1d04ef9b73433197e1d869b9e822b829e548f7,0,0,0,
8b8e81efce22a3717933d57cb50801064b7780ff,0,0,0,
41272dc9ed4c9001d50ee76c9fcb10b8dd6a58df,0,0,0,
227670a4073105f08e2d2d9dcdfd93b47057ae37,1,0,0,
74407fc025958191e87420a65c4a15f3e079dcdb,0,0,0,
eb72a230391b15a56d10ffd6cc697a18f5f73765,0,0,0,
7c4dcf8f58f9f09b9cef73dcac1c5fb5e8bef053,0,0,0,
baec8a2e518d0248f6d8e6f503d655e87ef17823,1,0,0,
2b5a540a9101d575cc3c9796dc2e90e62edd46c5,0,0,0,
2a2e22a75954f3db685b52f558cb8c82e63e04e4,0,0,0,
5e8752f7d8d1a3f751d293dfc92f869ce1611cef,0,0,0,
430a0e049a10f05227ef4460a4dd1668bfcf1087,1,0,0,
2ad2f161fa27bf8f62a912f8fe09648f8ae75bcf,0,0,0,
5cefb10546eec80274bdea0ab62b1ab5c29a9bad,0,0,0,
e4ab2c9b6a25a230fa0b31454bb8b895dd813f7c,1,0,0,
806c194fe21412c453db0f18225348c15150449f,0,0,0,
dfed7c453782e4c2efbc3bf2462bfb76f53c26c1,1,4,2,src/text-editor.coffee,Nathan Sobo,Antonio Scandurra;package.json,Nathan Sobo,Antonio Scandurra;
e19ab2197f74d43f28569d2b957faaef956e0bc9,0,0,0,
c364943a7f5f38303cf06fb9e43f800619cb75d7,0,0,0,
37a29957df4872c122408a1eca725d178a5d3812,0,0,0,
4a51c4673775918d58be25a54d8fcdac8a4827f3,0,0,0,
c8dd4f32092f0a0c32c7e1a0d4c82ce66a6f5838,0,0,0,
3d15b6e16ba3f5f7e1ba55d25fbf8584e1d03e8a,0,0,0,
4b388016c52ac4a95196a14ac9d64772a4ef26bf,0,0,0,
c2c3217c9dd5c4fba75fba16165fced81dd90072,0,0,0,
1c0ee6d99eb10b461ca4ebb04c211e88fae492b4,0,0,0,
c8dad13bc919cb3ae4bf97f3bfa52d401051f891,1,0,0,
bb0b35444f9d2275eedabf68654e962f9ad48f0d,0,0,0,
b26b6ced0a7720d239a7234329f4bd3534c41b72,1,0,0,
663d9b234cdd125e644af1716eadaae62f496b6a,0,0,0,
6beed1d765bf85170dcf0e19271931154e260320,0,0,0,
19623b354380665316ba134210d38638157d78db,0,0,0,
87c74a83597097d3b38e042d87957b8937a86a11,0,0,0,
668ec1901ae4631f5b66d33aee7308f2a1fa3b04,0,0,0,
367f6db7a415ad1cc44f1a47929698ed25094899,0,0,0,
e70a92be503cc375100f8fea5d6dae0522581194,1,0,0,
04d2474594a0041af59d1d116f959c38bda28da2,0,0,0,
d7174d923ea251d7139834bb16744642db90fc75,1,0,0,
c65c8827ac7a738e66f21c70c42e736e6fe68a2f,0,0,0,
94b614ff2bc4d9500bfd8d75c4cfd5093cf6726a,1,0,0,
1d72fc8a455d6fec628a32f05639bb943b916f75,0,0,0,
707bdf3f39d1de3530e0a39f0c0801c83bb2c59f,1,1,0,src/text-editor.coffee,joshaber,Ian Olsen;
db507a36cb59008611883b496e035c8c3c9bfcea,2,0,0,
a7e43fef7a2dd11ad90c691870aac517fd12ced7,0,0,0,
b9d40be902d286295203df8cbada558980be9b56,1,0,0,
f03b03687212e2bf1ca0a3b4285524868e54c972,1,0,0,
1b6325494dbc2a6729676f1b7990e9dbe1fe7100,0,0,0,
5655518e92b92f8df3b447c2f703642c9f092ef5,0,0,0,
3bc9eb62b2996e8f6fe84f3e2bb2a75785487637,0,0,0,
7aab88c4f62eb671bdfb9c036d1f0733f913109d,0,0,0,
989b546f1eb3604735042383cdbde87aef2ff4ab,0,0,0,
76c1adcadb069967ff9c738a71bad3b4fc13f401,0,0,0,
b311707fc0357de7f3fa4f5a62cb2c258d4a935b,0,0,0,
bbd425b6afb17fb2a4aa29b8da2b34ebb3d3f79f,0,0,0,
e060ccbca79ebf28200d1ff78db0d1c150695997,1,0,0,
300362163d538613f1402573e736b5dc55e76e2f,0,0,0,
3d17b4fa21830e65f72cd4dc8ffdd33b5804b946,1,0,0,
95cdbde1ec699c439b866d0a86162f418cdf6076,0,0,0,
3d953632e64c38c8b050a00009e378a608908017,1,0,0,
3834066c751ce776bcf89dfe456c2bafb1b6363a,1,0,0,
eb972ea705362b4d848bedb068b6db198af4886f,0,0,0,
457fdb33c64afee9cdafa88f68f2729b64a1a291,0,0,0,
fa0be9553f1c77248adf87b5fe74ab48487c0f4e,0,0,0,
912df0ae03a7661b40745b0e740aee68e0e56c45,0,0,0,
050f36304eefffa4e2ba6126a440bae7c1d76059,0,0,0,
3c492e538a4ced1873dc7bbc9caece319c6fa7ee,1,0,0,
826a359cb3f8a69f3200e6c3cd51d2e82091c071,0,0,0,
a87d620db3dc0d96e578e85617b5bbce8f530cb7,0,0,0,
4bc969d1dfc8caad35d902afcd0abd6db5d4f91a,1,3,0,src/initialize-test-window.coffee,Max Brunsfeld,Katrina Uychaco;static/index.js,Max Brunsfeld,Katrina Uychaco;src/initialize-application-window.coffee,Max Brunsfeld,Katrina Uychaco;
cfab689de1d35858ff9afac206371359c076889d,0,0,0,
d68a6e052a2b7515c64a68d237bd58982659cefc,0,0,0,
e80f544ddf921ce99dc68f30fda2674b18546948,2,0,0,
bf264c6a6af98d6539a7e0206e250fc1e17c6039,1,1,0,package.json,Katrina Uychaco,Josh Abernathy;
469dadf6da3f61386927bd8714985817823fc2ae,2,0,0,
e86ffa0d277dd2524c2e91c0d05935afcf85d5c2,2,0,0,
9e073d807d39cd18242e0520099b046fe7e35e35,1,0,0,
0ea06bad31ce1e585e46ba752b78f1676285e225,1,2,1,src/initialize-application-window.coffee,Max Brunsfeld,Katrina Uychaco;
88fd1ef89d6b9531ad26c49d98b3edbc2d090986,1,2,0,package.json,Max Brunsfeld,joshaber;src/git-repository.coffee,Max Brunsfeld,Josh Abernathy;
ba129d6e1513d04e90a28e149bef1819fb9cd836,0,0,0,
de794ab826266f038c2cf20a917c36185dfb365f,1,0,0,
12adad88a3fbf02fdd28ca3cd5e1f3d351ad0262,1,1,0,package.json,Wliu,Katrina Uychaco;
479a065c1ba492bd40ff8a3bb76b6a6f464b5aa1,1,1,0,package.json,Wliu,Katrina Uychaco;
d759eb022df5962644b2c0088db07f975bbe2aa1,1,2,1,src/git-repository.coffee,Ian Olsen,Josh Abernathy;
306560616b84aa0b97ca91b2876475fb2d00a436,1,0,0,
3ede656176120bee86eb246626780be964ecfae8,0,0,0,
baa2c32a5148d07fda3a5e8b431f9dce023cc0b9,0,1,0,
99a7158de123ccd0cfb5f6385e4831d7cc9f3d9f,1,0,0,
d95f1b140554a262e1bd4f07f80bf3ce8d089f82,0,0,0,
0243a345b7c20f89e73bef00b9d54c855fedb2cb,0,4,0,
60140577beeef4dc37b902123c93e2ead3619198,0,0,0,
4597d1e43637b27b3b4f30d22807ef274e7158f3,0,0,0,
656cac88144a0de2bab339034198bd19d34c3fd1,1,1,0,package.json,Katrina Uychaco,Wliu;
b70713283cc032f4d3dc874b974234fb0c2b9df4,0,0,0,
7c733f6dc4244647003a102d9af1140f8a51fbb7,1,1,0,package.json,Max Brunsfeld,Daniel Hengeveld;
56093a8169245c02316b7b5d4eb8f27b3bf44205,0,0,0,
e891e306914658e96f06872ae249011d570b603d,0,0,0,
c098acb615af88af71fa0bf1d83b20b957468a37,0,0,0,
128c5cc2e4f7fbfd8b78087771f5593ad18930eb,0,0,0,
cfca20db79212071b611837faecbf0a85a0d73d6,0,0,0,
082d99fc18771a66fd3bed2be18a06930e32b69e,0,0,0,
49776d114ce243a4fac7d1dc819c0631e08ff40f,1,1,0,package.json,Lee Dohm,Max Brunsfeld;
6d561853003b42e3224d3096007b3d1704421fb9,1,1,1,
d50e7df4142161acb0811acc91a4df7e6761c3f4,0,0,0,
78190f1ebc2c540992890842f63fd0ab4bb56156,0,0,0,
9988d2837b3d160b05dc778dd155f28479641cb3,0,0,0,
d091a106a41226695bc865503600c25e9145b3d1,1,0,0,
a01dc47e69c9d4282ff0359aa848f63df1715a60,0,2,0,
8acb742c30e8b720f578d1e2e3ff306d83c7d13d,0,0,0,
077f7b2b3245b0707cc7c1e95a27f6db5791d07f,0,0,0,
65e19b7a882ba66d284faaaa5bffa112c5029477,0,0,0,
18a1f06022bbdd2542f46465208f77fa186e0fba,0,0,0,
2d0b87b49d528a509dd8d4ad76a54b1a5862611a,1,0,0,
3f471cd94f1b6191ab109e7c9acce90186d75de6,0,0,0,
d055a686ae423235d20bfebcac935bb2ad451926,0,0,0,
c4adc38273f078312cdacc88b1fa625401bd83cb,1,1,0,package.json,joshaber,Max Brunsfeld;
f914d1870e8485acbfc91ef4513f7f701cd88c70,1,0,0,
191e607bd6d68d37e8e8540f884d69b0142de8ca,1,1,0,package.json,Wliu,Josh Abernathy;
91eb2b2a288c443f56e6ef3ae1244197e320da1a,1,0,0,
a1dcdfa2ca382762d8a9205be04dfc64f441ffde,0,0,0,
08e796500dceefe4156674b901080e74a47a06bc,0,0,0,
1be4453c53ecc79ba27db389c3ea8fb66ff26da0,0,0,0,
996c753217527867364e4c6a3fd7644e81933ec2,0,0,0,
ab02a7b5a93fdaa88ff1860c5994cf26898a8e10,0,0,0,
48eb5ab774387b9daff71a1aa819dfe6b99879eb,0,0,0,
f826d38d0bf88922e2c8eb807f06f8157233d4ec,0,0,0,
7ee74ed4c7351bab551d6ab1c4921d6e41e94a56,1,1,0,package.json,Wliu,Katrina Uychaco;
4d740d33468a2fe427c379fc6a0719efcb89930a,1,0,0,
f173199b9148c61310e0e9d973bd52eec8f673f2,1,0,0,
7cfb8a320782ba98e296b1ae6c1169c6c17e5c2a,0,0,0,
4c1ebdf1b94f7f684e2dbd467b482d0857584d09,1,1,0,spec/text-editor-spec.coffee,Max Brunsfeld,Lee Dohm;
8c78c4f26bdf371edf2f8f74ab5da5a54ddcf094,0,0,0,
411a80dab60e024cfa1d1d01fe48729f9ec81a45,0,0,0,
013f80f2f57d7fd8ddbe88687f879cf7520aae63,0,0,0,
74d94ae12c54f22c1a69d79d98d1120ad0eb5a79,0,0,0,
d6cd29241a42fab2a943392b85a0a51c177e8e2c,0,0,0,
f3a6f2ed1e9596a8f6e59e88649c0b33ca85ca02,1,0,0,
9506f94c3dac39eb8a5ad4dfc7203bfbde858f46,0,0,0,
f81843d465701e9de2b6533d23a67c29f2ebfa0e,1,0,0,
6d61cc560e90c5ba13efa052f549278a311b07e8,1,1,0,package.json,Josh Abernathy,joshaber;
3ed8f0165c805496f887208a4623ff0e0e328735,0,0,0,
18f2f28ad4e2af5631b5bec28c51b48fff8b83c8,0,1,0,
2c4df2d69b599182f2ba4592e8fe4a66bdf4cd1b,1,2,1,package.json,Max Brunsfeld,Wliu;
57aa70cc87f19d549dc13fc07d50680b24b7f9a3,0,0,0,
68fb9ab2cf28a3535d12bdddedf577e3eee3d6ae,0,0,0,
9fe2470a058ce952793b88b6d15bc68d241f1a57,1,0,0,
38d6ded9c45bacfc0f5145e576468d3dbfddcbcb,0,0,0,
0a57f377f88a7ce50ab77851adac22862a188e13,0,0,0,
1d18ccc2f1ddd3686f7ed1335520e5d74f2843ab,0,0,0,
945fcf20ece228c79a0f3ccc8398d59c112229d2,0,0,0,
4ee6b3a4926879f22fc9cc7f127f52d5b5d48bfe,0,0,0,
27de156f0c20617ae601262b571fdd75757b010d,0,0,0,
c02d7995ce80ef4eb79b16dd60f41c910013f1c4,0,0,0,
07be6d5c6eee08dd713d5dc94c4f4e3719e432b1,1,0,0,
859d8605a93f63ffb541135dbaeb019584e54f81,0,0,0,
db74f4a8f0656411ce39d51b05e465c990061301,1,0,0,
8bbab519594cc17457cff3961a0ac9ff9e61b41d,0,0,0,
91b2dc5b9cbe3efa7bfa66f68b4450bae89c7ccb,0,0,0,
dd1eb750fe95e4ab9bfeef294d98d1e738620102,0,0,0,
2dd5cb60817ab10f1f8551d81106375738cd4e6e,0,0,0,
09dd5d7dfee6ed579a0a9ca860226f6e75246253,0,0,0,
28517563ebb6a73da1e7b03d1c7fe36ae8d0e611,0,0,0,
ec66a66bb3c4be92b01f861e210f429e4737da7b,0,0,0,
a88f96e65d2563c4d584a609094603dde82a2539,0,0,0,
6c4d97d0f26cb781655fd4bde42da26301a5a6c9,0,0,0,
61475ed77cead62d62f9b1aa59b42ad6ef8ff806,0,0,0,
eaab7d4ae9ad611c649bc41ae98f3c65cb9fdf73,0,0,0,
f4a9ee464d7bef308a2a7923c697f746fd17dbf1,1,0,0,
d8556133405c2e7395732702291b52ebe537c9e1,0,0,0,
e060cfe03b48d8fdeb83e2b493cf1cdac72b8f75,1,0,0,
b6c3b39dfe39750e72ae15ca777e5749f846a526,1,0,0,
24db4586e4cd683eb514b84e27e86b605364fe34,1,1,0,src/git-repository.coffee,joshaber,Josh Abernathy;
96eff38707c9d9dad4044328b88a229fe9193718,1,0,0,
b8b2c88a0a5903d7bf79f5a9bfa06fb08c663131,1,1,0,script/bootstrap,joshaber,Nathan Sobo;
2493269f0970f0a615ec1f71307b1f71e614e44d,0,0,0,
018b12973cb0647b2cda987accd847f4df7a7b91,0,0,0,
fb8b25dc167f16955578dae00db3fcc3fbca12b0,1,0,0,
29590d94ac0e472a48d887950ef2417d7788e4cd,1,0,0,
a3a42e2d6d423fefdc6eafa404bc9365ea6806a1,1,1,0,package.json,Nathan Sobo,Max Brunsfeld;
449c1e6a69109dce4dc35deacf38eff587f5d8e7,1,0,0,
703361afc980d012cdb73109b28ccd84e61dc91f,1,0,0,
50e1095ae154d4c0fae94cf18e4ec6ce6e95fb55,0,0,0,
daff6a2a62f6014d829f8d9370c5df53f98ada02,0,0,0,
e885497ebdbab2f6cfde74d4b2408e240488a077,1,0,0,
3ebff4b322fa77e21b83ae17a06d640e455915cc,0,0,0,
d6a2cee0d5bb1e4b85e8dd186845a15668a71f6f,1,1,0,package.json,Antonio Scandurra,Nathan Sobo;
590c2da211ba6328df1707609bdac7e840b93b27,0,0,0,
8c1f0b0e215914d020fd139fb9f40d18e8720258,1,6,0,spec/fake-lines-yardstick.coffee,Antonio Scandurra,Max Brunsfeld;spec/lines-yardstick-spec.coffee,Antonio Scandurra,Max Brunsfeld;src/lines-yardstick.coffee,Antonio Scandurra,Max Brunsfeld;src/text-editor-presenter.coffee,Antonio Scandurra,Max Brunsfeld;src/text-editor-component.coffee,Antonio Scandurra,Max Brunsfeld;spec/text-editor-presenter-spec.coffee,Antonio Scandurra,Max Brunsfeld;
352a5abf1121560515ed231d3c6e053d3d2778ae,1,1,1,
f670dd8ff25fee36a9a1348e0eacd8a036cd74e9,1,1,0,package.json,Max Brunsfeld,Nathan Sobo;
3ad554425082e10009c5e90e8084ab7ba9b8c99a,0,0,0,
79cfc7608dc34157de00238c45d29874ac67382a,1,0,0,
a04813453df5f85c7ff963b2296e862e20ff0711,0,0,0,
ccc984c88b6e077db7e5e09f007ebcf3ef323f47,1,1,0,package.json,Antonio Scandurra,Nathan Sobo;
14f959e13d53c2f8c03526943a937e59574a49ee,1,0,0,
b464916c5615dfdbeb4a7e67a813d4d6ee99ec4a,0,0,0,
4c0f10360be90ab8108080d3d121fec4f8389739,0,0,0,
